sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
451,pl1,pl,Find out more about how you can change your lifestyle to lower your blood pressure in our prevention section .,"Dowiedz się więcej o tym , jak można zmienić swój styl życia w celu obniżenia ciśnienia tętniczego krwi w zapobieganiu sekcji .","Więcej informacji o tym , jak można zmienić styl życia w celu obniżenia ciśnienia tętniczego krwi znajdziesz w sekcji poświęconej zapobieganiu .",0.582416,26,2,2,0,0,3,2,19
757,pl1,pl,Neither study reported live birth rate .,Odnotowano ani badaniu żywych urodzeń .,W żadnym badaniu nie podano wskaźnika żywych urodzeń .,0.263672,11,1,1,4,0,3,3,0
445,pl1,pl,Find out more about the ways in which your blood pressure can be measured below .,"Dowiedz się więcej na temat sposobów , w jakie można zmierzyć ciśnienie krwi poniżej .",Więcej informacji na temat sposobów pomiaru ciśnienia tętniczego krwi znajdziesz poniżej .,0.189224,20,1,7,2,1,4,6,0
443,pl1,pl,You may also be given a blood pressure device to take home so that you can record your blood pressure level throughout the day .,"Może być również podawany ciśnienia krwi urządzenie do domu , tak aby można odnotować ciśnienie krwi na poziomie przez cały dzień .","Istnieje również możliwość otrzymania urządzenia do pomiaru ciśnienia krwi w domu , aby móc zapisywać poziom ciśnienia krwi przez cały dzień .",0.216626,32,2,3,7,3,10,9,0
437,pl1,pl,"To get an accurate blood pressure reading , you should be sitting down and not talking when the reading is taken .","Aby otrzymać dokładny odczyt ciśnienia krwi , należy usiąść i nie mówimy , gdy odczyt jest przyjmowany .","Aby otrzymać dokładny odczyt ciśnienia tętniczego krwi , należy usiąść i nie rozmawiać w trakcie pomiaru .",0.508918,31,6,3,10,1,8,9,0
435,pl1,pl,"Occasionally , a rise in blood pressure can result from taking herbal remedies , such as herbal supplements .","Sporadycznie , wzrost ciśnienia krwi mogą wynikać z przyjmowania preparatów ziołowych , takich jak ziołowych suplementów diety .","Od czasu do czasu , wzrost ciśnienia tętniczego krwi może być wynikiem przyjmowania preparatów ziołowych , takich jak ziołowe suplementy diety .",0.333765,22,1,5,3,3,3,8,0
429,pl1,pl,"You can find out more about the symptoms of high blood pressure by calling the Heart Helpline on 0300 330 3311 ( 9am to 5pm , Monday to Friday ) .","Możesz dowiedzieć się więcej o objawów wysokie ciśnienie krwi przez serce Linia na 0300 330 3311 ( 9.00 do 17.00 , od poniedziałku do piątku ) .","Więcej informacji na temat objawów wysokiego ciśnienia krwi na the Heart Helpline pod numerem 0300 330 3311 ( między 9 a 17 , od poniedziałku do piątku ) .",0.323076,37,2,7,10,4,4,12,0
427,pl1,pl,Watching your blood pressure while you are pregnant reduces your risk of developing pregnancy - induced hypertension .,Patrząc ciśnienia tętniczego krwi podczas ciąży zmniejsza ryzyko wystąpienia ciąży indukowanej nadciśnienia .,Obserwowanie ciśnienia krwi w okresie ciąży zmniejsza ryzyko wystąpienia nadciśnienia wywołanego ciąża .,0.30793,27,3,3,8,4,6,6,0
421,pl1,pl,Many also have a policy of arranging regular checks for you .,"Wielu również politykę , organizując regularne kontrole .",Wiele z nich organizuje także regularne badania dla pacjentów .,0.138217,18,2,2,5,3,3,5,0
419,pl1,pl,Blood pressure checks are usually available on request at most GP surgeries and health clinics .,Kontrole ciśnienia krwi są zwykle dostępne na żądanie w większości GP operacjach i klinik .,Badanie ciśnienia tętniczego krwi jest zazwyczaj dostępne w większości gabinetów lekarskich i przychodni na prośbę pacjenta .,0.124693,24,2,3,6,0,3,12,0
413,pl1,pl,What &apos;s the impact of having high blood pressure ?,Jaki jest wpływ posiadające wysokie ciśnienie krwi ?,Jaki wpływ ma na nas wysokie ciśnienie krwi ?,0.428445,15,2,1,5,3,1,5,0
411,pl1,pl,"Also , for reasons not fully understood , people of Afro - Caribbean and South Asian origin ( Indian , Pakistani , and Bangladeshi ) are more likely to develop high blood pressure than other ethnic groups .","Ponadto , ze względów nie jest w pełni zrozumiany , ludzie Afro @-@ Karaibów i South Asian pochodzenia ( Indii , Pakistanu i Bangladeszu ) są bardziej narażone na rozwinięcie wysokiego ciśnienia krwi niż w pozostałych grupach etnicznych .","Ponadto , z przyczyn nie w pełni zrozumiałych , mieszkańcy rejonu afro @-@ karaibskiego i Południowej Azji ( Indie , Pakistan i Bangladesz ) są bardziej podatni na rozwój nadciśnienia niż inne grupy etniczne .",0.0951789,43,3,5,8,9,4,16,1
405,pl1,pl,Ask your GP when you are next due for yours to be checked .,"Zapytaj swojego lekarza , jeśli jesteście następni ze względu na twoje będą sprawdzane .","Zapytaj swojego lekarza , kiedy wypada następny termin twojego badania .",0.257487,21,2,1,7,0,10,3,0
749,pl1,pl,One reported ongoing pregnancy and both reported clinical pregnancy .,Zgłoszono jeden trwający ciąży i kliniczne zarówno zgłosiło zajście w ciążę .,"W jednym zgłoszono trwającą ciążę , a w obydwu - ciążę kliniczną .",0.113683,14,2,1,4,4,3,2,0
397,pl1,pl,"It is measured in millimetres of mercury , or mmHg .","To jest mierzona w milimetrach słupa rtęci , lub mmHg .",Jest ono mierzone w milimetrach słupa rtęci lub mmHg .,0.424013,16,1,8,0,1,1,6,0
389,pl1,pl,The line between normal and raised blood pressure is not fixed and depends on your individual circumstances .,Granica między normalnych i podniesione ciśnienie krwi nie jest stały i zależy od indywidualnych okoliczności .,Granica między normalnym i podniesionym ciśnieniem krwi nie jest ustalona i zależy od indywidualnych okoliczności .,0.470871,25,2,8,0,4,3,10,0
661,pl1,pl,"There are 12 studies , involving 622 participants with 648 fractures , included in this review .","12 badaniach , obejmujących 622 uczestnikom 648 złamań , zawarte w niniejszym przeglądzie .",Przegląd obejmuje 12 badań z udziałem 622 uczestników z 648 złamaniami .,0.111149,22,1,1,7,4,5,5,0
381,pl1,pl,"If there are significant pauses between your heart beats beats , the pacemaker will supply a beat , acting as a &apos; safety net &apos; .","Jeśli istnieją znaczne przerw pomiędzy twoje serce bije , rozrusznik będzie dostarczać bit , działając jako &quot; siatki bezpieczeństwa &quot; .","Jeśli między biciem serca występują duże przerwy , rozrusznik dostarczy bicia działając jak siatka bezpieczeństwa .",0.0944986,32,4,4,10,2,6,9,1
373,pl1,pl,"If the cardioversion is successful , warfarin may be stopped .","Jeżeli kardiowersję odnosi sukcesy , warfaryną może zostać przerwane .","Jeżeli kardiowersja jest skuteczna , można zaprzestać przyjmowania warfaryny .",0.149911,15,2,2,4,3,3,3,0
61,pl1,pl,"If you need glasses , look after them and have your prescription checked regularly .","Jeśli potrzebujesz okularów , po nich i sprawdzić swoją receptę regularnie .","Jeżeli nosisz okulary , dbaj o nie i sprawdzaj receptę na nie regularnie .",0.137652,19,4,2,6,2,2,7,0
365,pl1,pl,The use of these new drugs to reduce the risk of stroke in atrial fibrillation patients is likely to increase with time .,Stosowanie tych nowych leków w celu zmniejszenia ryzyka wystąpienia udaru mózgu u pacjentów w leczeniu migotania przedsionków prawdopodobnie wzrośnie wraz z upływem czasu .,Stosowanie tych leków w celu zmniejszenia ryzyka wystąpienia udaru mózgu u pacjentów z migotaniem przedsionków może zostać zwiększone wraz z upływem czasu .,0.579337,34,1,9,3,0,6,16,0
357,pl1,pl,The best option for you will be decided by your cardiologist and / or GP .,Najlepszym rozwiązaniem dla was zostanie podjęta przez kardiologa i / lub GP .,Najlepiej aby nasz kardiolog i / lub lekarz rodzinny zadecydował o wyborze najodpowiedniejszego dla nas leku .,0.144639,20,1,4,4,3,4,5,0
741,pl1,pl,"Based on the current available evidence , we cannot draw firm conclusions about the effectiveness of interventions containing MLD .","Na podstawie aktualnych dostępnych dowodów , nie można wyciągnąć jednoznacznych wniosków na temat skuteczności interwencji zawierających MLD .","Na podstawie obecnie dostępnych dowodów , nie można wyciągnąć jednoznacznych wniosków na temat skuteczności interwencji obejmujących ręczny limfodrenaż .",0.666174,27,2,7,2,0,7,11,0
349,pl1,pl,Find out more about an echocardiogram on the British Heart Foundation website .,Dowiedz się więcej o echokardiogram na stronie internetowej brytyjskiego Heart Fundacji .,Więcej informacji na temat echokardiogramu na stronie internetowej the British Heart Foundation .,0.196904,13,1,5,1,1,1,5,0
341,pl1,pl,An ECG machine traces these signals on paper .,Respirator śledzi te sygnały na papierze .,Maszyna do EKG zapisuje te sygnały na papierze .,0.511286,13,1,2,3,0,4,4,0
333,pl1,pl,Sometimes the cause can be idiopathic ( no known cause ) and can affect extremely athletic people .,Czasami może być przyczyną idiopatyczną ( bez znanej przyczyny ) i może wpływać na bardzo wysportowana ludzi .,Czasami przyczyna może być idiopatyczna ( brak znanej przyczyny ) i może dotykać osób bardzo wysportowanych .,0.310441,25,2,6,4,2,4,9,0
325,pl1,pl,Find out more about treatment for and complications of atrial fibrillation .,Więcej informacji na temat leczenia i powikłania migotania przedsionków .,Dowiedz się więcej na temat leczenia powikłań w migotaniu przedsionków .,0.252464,18,1,8,1,1,1,7,0
317,pl1,pl,"The cause of atrial fibrillation is not fully understood , but it tends to occur in certain groups of people and may be triggered by certain situations , such as drinking excessive amounts of alcohol or smoking .","Przyczyną migotania przedsionków nie jest w pełni zrozumiany , ale zwykle występują w niektórych grup ludzi i może być wywołane przez niektórych sytuacjach , takich jak picie nadmiernych ilości alkoholu lub palenia .","Przyczyna migotania przedsionków nie jest w pełni zrozumiała , ale może wystąpić u pewnej grupy osób , i może być wywołana przez niektóre sytuacje , takie jak spożycie nadmiernej ilości alkoholu lub palenie tytoniu .",0.253442,53,6,14,5,6,5,23,0
309,pl1,pl,"When the heart beats normally , its muscular walls contract ( tighten and squeeze ) to force blood out and around the body .","Kiedy serce bije normalnie , jego rozluźnia mięśnie umowy ( zwężenie i ścisnąć ) , aby zmusić krew i wokół ciała .","Kiedy serce bije normalnie , jego ściany się kurczą ( zwężają i ściskają ) , aby wyrzucić krew na zewnątrz i rozprowadzić ją po całym ciele .",0.271828,31,4,2,8,1,9,11,0
301,pl1,pl,"If you &apos;re unsteady on your feet and need to get up during the night , planning ahead will help you to move around safely .","Jeśli jesteś chwiejne na nogi i wstać w nocy , planowania ci pomoże , aby poruszać się bezpiecznie .","Jeśli chwiejesz się na nogach a musisz wstawać w nocy , wcześniejszy plan pomoże ci bezpiecznie się poruszać .",0.157745,34,4,8,6,0,14,6,0
293,pl1,pl,Your local health centre can help you find a physiotherapist .,Twój lokalny ośrodek zdrowia może pomóc znaleźć fizjoterapeuty .,Twoja miejscowa przychodnia może pomóc ci znaleźć fizjoterapeutę .,0.211053,16,1,5,1,1,2,7,0
645,pl1,pl,"This review provides limited evidence that interventions , such as pharmaceutical care , may be successful in ensuring that older people are receiving the right medicines , but it is not clear whether this always results in clinical improvement .","Przegląd ten dostarcza wystarczających dowodów na to , że interwencje , takich jak opieka farmaceutycznych , mogą być skuteczne w zapewnieniu , że ludzie starsi otrzymują odpowiednie leki , ale nie jest jasne , czy to zawsze poprawy klinicznej .","Niniejszy przegląd przedstawia ograniczoną liczbę dowodów na to , że interwencje takie jak opieka farmaceutyczna , mogą skutecznie zagwarantować , że osoby starsze otrzymają odpowiednie leki , ale nie wiadomo , czy poskutkuje to poprawą kliniczną ich stanu zdrowia .",0.27927,53,2,12,6,6,6,23,0
285,pl1,pl,"Keep active and do some exercise to help your strength , balance and flexibility this can make a big difference","Wciąż aktywni i ćwiczeń , aby pomóc swojej siły , równowaga i giętkość ta może wiele zmienić","Aby utrzymać siłę , równowagę i giętkość należy być aktywnym i ćwiczyć , to może przynieść duże efekty .",0.104461,28,6,7,6,6,3,6,0
277,pl1,pl,"Mixing alcohol with some medications can cause nausea and vomiting , headaches , drowsiness or loss of coordination , and make the medicine less effective .","Mieszanie alkoholu z niektórymi lekami może spowodować nudności i wymioty , bóle głowy , senność lub utrata koordynacji , i lek mniej skuteczne .","Alkohol w połączeniu z niektórymi lekami może wywołać nudności i wymioty , bóle głowy , senność lub utratę koordynacji , i sprawić , że lek jest mniej skuteczny .",0.433368,36,3,9,6,4,2,15,0
269,pl1,pl,"You can fill it yourself , or with assistance from family and carers .","Możesz również wypełnić to samemu , ani z pomocą rodziny i opiekunów .",Można ją wypełnić samodzielnie albo przy pomocy kogoś z rodziny lub opiekunów .,0.149498,19,1,4,3,0,2,10,0
